"initial_alias","converted_alias","name","description","namespace"
"ENSG00000168679","SLC16A4","SLC16A4","solute carrier family 16 member 4 [Source:HGNC Symbol;Acc:HGNC:10925]","ARRAYEXPRESS,ENSG"
"ENSG00000196376","SLC35F1","SLC35F1","solute carrier family 35 member F1 [Source:HGNC Symbol;Acc:HGNC:21483]","ARRAYEXPRESS,ENSG"
"ENSG00000119283","TRIM67","TRIM67","tripartite motif containing 67 [Source:HGNC Symbol;Acc:HGNC:31859]","ARRAYEXPRESS,ENSG"
"ENSG00000164597","COG5","COG5","component of oligomeric golgi complex 5 [Source:HGNC Symbol;Acc:HGNC:14857]","ARRAYEXPRESS,ENSG"
"ENSG00000118298","CA14","CA14","carbonic anhydrase 14 [Source:HGNC Symbol;Acc:HGNC:1372]","ARRAYEXPRESS,ENSG"
"ENSG00000185149","NPY2R","NPY2R","neuropeptide Y receptor Y2 [Source:HGNC Symbol;Acc:HGNC:7957]","ARRAYEXPRESS,ENSG"
"ENSG00000123576","ESX1","ESX1","ESX homeobox 1 [Source:HGNC Symbol;Acc:HGNC:14865]","ARRAYEXPRESS,ENSG"
"ENSG00000165644","COMTD1","COMTD1","catechol-O-methyltransferase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:26309]","ARRAYEXPRESS,ENSG"
"ENSG00000188352","FOCAD","FOCAD","focadhesin [Source:HGNC Symbol;Acc:HGNC:23377]","ARRAYEXPRESS,ENSG"
"ENSG00000108599","AKAP10","AKAP10","A-kinase anchoring protein 10 [Source:HGNC Symbol;Acc:HGNC:368]","ARRAYEXPRESS,ENSG"
"ENSG00000155287","SLC25A28","SLC25A28","solute carrier family 25 member 28 [Source:HGNC Symbol;Acc:HGNC:23472]","ARRAYEXPRESS,ENSG"
"ENSG00000159496","RGL4","RGL4","ral guanine nucleotide dissociation stimulator like 4 [Source:HGNC Symbol;Acc:HGNC:31911]","ARRAYEXPRESS,ENSG"
"ENSG00000149575","SCN2B","SCN2B","sodium voltage-gated channel beta subunit 2 [Source:HGNC Symbol;Acc:HGNC:10589]","ARRAYEXPRESS,ENSG"
"ENSG00000019102","VSIG2","VSIG2","V-set and immunoglobulin domain containing 2 [Source:HGNC Symbol;Acc:HGNC:17149]","ARRAYEXPRESS,ENSG"
"ENSG00000164659","ELAPOR2","ELAPOR2","endosome-lysosome associated apoptosis and autophagy regulator family member 2 [Source:HGNC Symbol;Acc:HGNC:21945]","ARRAYEXPRESS,ENSG"
"ENSG00000115159","GPD2","GPD2","glycerol-3-phosphate dehydrogenase 2 [Source:HGNC Symbol;Acc:HGNC:4456]","ARRAYEXPRESS,ENSG"
"ENSG00000132305","IMMT","IMMT","inner membrane mitochondrial protein [Source:HGNC Symbol;Acc:HGNC:6047]","ARRAYEXPRESS,ENSG"
"ENSG00000115317","HTRA2","HTRA2","HtrA serine peptidase 2 [Source:HGNC Symbol;Acc:HGNC:14348]","ARRAYEXPRESS,ENSG"
"ENSG00000099800","TIMM13","TIMM13","translocase of inner mitochondrial membrane 13 [Source:HGNC Symbol;Acc:HGNC:11816]","ARRAYEXPRESS,ENSG"
"ENSG00000126953","TIMM8A","TIMM8A","translocase of inner mitochondrial membrane 8A [Source:HGNC Symbol;Acc:HGNC:11817]","ARRAYEXPRESS,ENSG"
"ENSG00000184903","IMMP2L","IMMP2L","inner mitochondrial membrane peptidase subunit 2 [Source:HGNC Symbol;Acc:HGNC:14598]","ARRAYEXPRESS,ENSG"
"ENSG00000168275","COA6","COA6","cytochrome c oxidase assembly factor 6 [Source:HGNC Symbol;Acc:HGNC:18025]","ARRAYEXPRESS,ENSG"
"ENSG00000162600","OMA1","OMA1","OMA1 zinc metallopeptidase [Source:HGNC Symbol;Acc:HGNC:29661]","ARRAYEXPRESS,ENSG"
"ENSG00000148950","IMMP1L","IMMP1L","inner mitochondrial membrane peptidase subunit 1 [Source:HGNC Symbol;Acc:HGNC:26317]","ARRAYEXPRESS,ENSG"
"ENSG00000100575","TIMM9","TIMM9","translocase of inner mitochondrial membrane 9 [Source:HGNC Symbol;Acc:HGNC:11819]","ARRAYEXPRESS,ENSG"
"ENSG00000167136","ENDOG","ENDOG","endonuclease G [Source:HGNC Symbol;Acc:HGNC:3346]","ARRAYEXPRESS,ENSG"
"ENSG00000113845","TIMMDC1","TIMMDC1","translocase of inner mitochondrial membrane domain containing 1 [Source:HGNC Symbol;Acc:HGNC:1321]","ARRAYEXPRESS,ENSG"
"ENSG00000011295","TTC19","TTC19","tetratricopeptide repeat domain 19 [Source:HGNC Symbol;Acc:HGNC:26006]","ARRAYEXPRESS,ENSG"
"ENSG00000184831","APOO","APOO","apolipoprotein O [Source:HGNC Symbol;Acc:HGNC:28727]","ARRAYEXPRESS,ENSG"
"ENSG00000135940","COX5B","COX5B","cytochrome c oxidase subunit 5B [Source:HGNC Symbol;Acc:HGNC:2269]","ARRAYEXPRESS,ENSG"
"ENSG00000131143","COX4I1","COX4I1","cytochrome c oxidase subunit 4I1 [Source:HGNC Symbol;Acc:HGNC:2265]","ARRAYEXPRESS,ENSG"
"ENSG00000198836","OPA1","OPA1","OPA1 mitochondrial dynamin like GTPase [Source:HGNC Symbol;Acc:HGNC:8140]","ARRAYEXPRESS,ENSG"
"ENSG00000141385","AFG3L2","AFG3L2","AFG3 like matrix AAA peptidase subunit 2 [Source:HGNC Symbol;Acc:HGNC:315]","ARRAYEXPRESS,ENSG"
"ENSG00000164466","SFXN1","SFXN1","sideroflexin 1 [Source:HGNC Symbol;Acc:HGNC:16085]","ARRAYEXPRESS,ENSG"
"ENSG00000165487","MICU2","MICU2","mitochondrial calcium uptake 2 [Source:HGNC Symbol;Acc:HGNC:31830]","ARRAYEXPRESS,ENSG"
"ENSG00000150779","TIMM8B","TIMM8B","translocase of inner mitochondrial membrane 8 homolog B [Source:HGNC Symbol;Acc:HGNC:11818]","ARRAYEXPRESS,ENSG"
"ENSG00000080819","CPOX","CPOX","coproporphyrinogen oxidase [Source:HGNC Symbol;Acc:HGNC:2321]","ARRAYEXPRESS,ENSG"
"ENSG00000154174","TOMM70","TOMM70","translocase of outer mitochondrial membrane 70 [Source:HGNC Symbol;Acc:HGNC:11985]","ARRAYEXPRESS,ENSG"
"ENSG00000106554","CHCHD3","CHCHD3","coiled-coil-helix-coiled-coil-helix domain containing 3 [Source:HGNC Symbol;Acc:HGNC:21906]","ARRAYEXPRESS,ENSG"
"ENSG00000135093","USP30","USP30","ubiquitin specific peptidase 30 [Source:HGNC Symbol;Acc:HGNC:20065]","ARRAYEXPRESS,ENSG"
"ENSG00000156709","AIFM1","AIFM1","apoptosis inducing factor mitochondria associated 1 [Source:HGNC Symbol;Acc:HGNC:8768]","ARRAYEXPRESS,ENSG"
"ENSG00000184047","DIABLO","DIABLO","diablo IAP-binding mitochondrial protein [Source:HGNC Symbol;Acc:HGNC:21528]","ARRAYEXPRESS,ENSG"
"ENSG00000182134","TDRKH","TDRKH","tudor and KH domain containing [Source:HGNC Symbol;Acc:HGNC:11713]","ARRAYEXPRESS,ENSG"
"ENSG00000174917","MICOS13","MICOS13","mitochondrial contact site and cristae organizing system subunit 13 [Source:HGNC Symbol;Acc:HGNC:33702]","ARRAYEXPRESS,ENSG"
"ENSG00000126267","COX6B1","COX6B1","cytochrome c oxidase subunit 6B1 [Source:HGNC Symbol;Acc:HGNC:2280]","ARRAYEXPRESS,ENSG"
"ENSG00000175193","PARL","PARL","presenilin associated rhomboid like [Source:HGNC Symbol;Acc:HGNC:18253]","ARRAYEXPRESS,ENSG"
"ENSG00000004864","SLC25A13","SLC25A13","solute carrier family 25 member 13 [Source:HGNC Symbol;Acc:HGNC:10983]","ARRAYEXPRESS,ENSG"
"ENSG00000088888","MAVS","MAVS","mitochondrial antiviral signaling protein [Source:HGNC Symbol;Acc:HGNC:29233]","ARRAYEXPRESS,ENSG"
"ENSG00000007923","DNAJC11","DNAJC11","DnaJ heat shock protein family (Hsp40) member C11 [Source:HGNC Symbol;Acc:HGNC:25570]","ARRAYEXPRESS,ENSG"
"ENSG00000107020","PLGRKT","PLGRKT","plasminogen receptor with a C-terminal lysine [Source:HGNC Symbol;Acc:HGNC:23633]","ARRAYEXPRESS,ENSG"
"ENSG00000155008","APOOL","APOOL","apolipoprotein O like [Source:HGNC Symbol;Acc:HGNC:24009]","ARRAYEXPRESS,ENSG"
"ENSG00000100347","SAMM50","SAMM50","SAMM50 sorting and assembly machinery component [Source:HGNC Symbol;Acc:HGNC:24276]","ARRAYEXPRESS,ENSG"
"ENSG00000115840","SLC25A12","SLC25A12","solute carrier family 25 member 12 [Source:HGNC Symbol;Acc:HGNC:10982]","ARRAYEXPRESS,ENSG"
"ENSG00000136758","YME1L1","YME1L1","YME1 like 1 ATPase [Source:HGNC Symbol;Acc:HGNC:12843]","ARRAYEXPRESS,ENSG"
"ENSG00000134809","TIMM10","TIMM10","translocase of inner mitochondrial membrane 10 [Source:HGNC Symbol;Acc:HGNC:11814]","ARRAYEXPRESS,ENSG"
"ENSG00000107745","MICU1","MICU1","mitochondrial calcium uptake 1 [Source:HGNC Symbol;Acc:HGNC:1530]","ARRAYEXPRESS,ENSG"
"ENSG00000109180","OCIAD1","OCIAD1","OCIA domain containing 1 [Source:HGNC Symbol;Acc:HGNC:16074]","ARRAYEXPRESS,ENSG"
"ENSG00000128654","MTX2","MTX2","metaxin 2 [Source:HGNC Symbol;Acc:HGNC:7506]","ARRAYEXPRESS,ENSG"
"ENSG00000173726","TOMM20","TOMM20","translocase of outer mitochondrial membrane 20 [Source:HGNC Symbol;Acc:HGNC:20947]","ARRAYEXPRESS,ENSG"
"ENSG00000103642","LACTB","LACTB","lactamase beta [Source:HGNC Symbol;Acc:HGNC:16468]","ARRAYEXPRESS,ENSG"
"ENSG00000137409","MTCH1","MTCH1","mitochondrial carrier 1 [Source:HGNC Symbol;Acc:HGNC:17586]","ARRAYEXPRESS,ENSG"
"ENSG00000177034","MTX3","MTX3","metaxin 3 [Source:HGNC Symbol;Acc:HGNC:24812]","ARRAYEXPRESS,ENSG"
"ENSG00000004961","HCCS","HCCS","holocytochrome c synthase [Source:HGNC Symbol;Acc:HGNC:4837]","ARRAYEXPRESS,ENSG"
"ENSG00000178449","COX14","COX14","cytochrome c oxidase assembly factor COX14 [Source:HGNC Symbol;Acc:HGNC:28216]","ARRAYEXPRESS,ENSG"
"ENSG00000133028","SCO1","SCO1","synthesis of cytochrome C oxidase 1 [Source:HGNC Symbol;Acc:HGNC:10603]","ARRAYEXPRESS,ENSG"
"ENSG00000035141","FAM136A","FAM136A","family with sequence similarity 136 member A [Source:HGNC Symbol;Acc:HGNC:25911]","ARRAYEXPRESS,ENSG"
"ENSG00000014919","COX15","COX15","cytochrome c oxidase assembly homolog COX15 [Source:HGNC Symbol;Acc:HGNC:2263]","ARRAYEXPRESS,ENSG"
"ENSG00000122696","SLC25A51","SLC25A51","solute carrier family 25 member 51 [Source:HGNC Symbol;Acc:HGNC:23323]","ARRAYEXPRESS,ENSG"
"ENSG00000122873","CISD1","CISD1","CDGSH iron sulfur domain 1 [Source:HGNC Symbol;Acc:HGNC:30880]","ARRAYEXPRESS,ENSG"
"ENSG00000178741","COX5A","COX5A","cytochrome c oxidase subunit 5A [Source:HGNC Symbol;Acc:HGNC:2267]","ARRAYEXPRESS,ENSG"
"ENSG00000173171","MTX1","MTX1","metaxin 1 [Source:HGNC Symbol;Acc:HGNC:7504]","ARRAYEXPRESS,ENSG"
"ENSG00000179588","ZFPM1","ZFPM1","zinc finger protein, FOG family member 1 [Source:HGNC Symbol;Acc:HGNC:19762]","ARRAYEXPRESS,ENSG"
"ENSG00000160049","DFFA","DFFA","DNA fragmentation factor subunit alpha [Source:HGNC Symbol;Acc:HGNC:2772]","ARRAYEXPRESS,ENSG"
"ENSG00000073712","FERMT2","FERMT2","FERM domain containing kindlin 2 [Source:HGNC Symbol;Acc:HGNC:15767]","ARRAYEXPRESS,ENSG"
"ENSG00000162458","FBLIM1","FBLIM1","filamin binding LIM protein 1 [Source:HGNC Symbol;Acc:HGNC:24686]","ARRAYEXPRESS,ENSG"
"ENSG00000144744","UBA3","UBA3","ubiquitin like modifier activating enzyme 3 [Source:HGNC Symbol;Acc:HGNC:12470]","ARRAYEXPRESS,ENSG"
"ENSG00000159593","NAE1","NAE1","NEDD8 activating enzyme E1 subunit 1 [Source:HGNC Symbol;Acc:HGNC:621]","ARRAYEXPRESS,ENSG"
"ENSG00000038274","MAT2B","MAT2B","methionine adenosyltransferase 2B [Source:HGNC Symbol;Acc:HGNC:6905]","ARRAYEXPRESS,ENSG"
"ENSG00000168906","MAT2A","MAT2A","methionine adenosyltransferase 2A [Source:HGNC Symbol;Acc:HGNC:6904]","ARRAYEXPRESS,ENSG"
"ENSG00000007168","PAFAH1B1","PAFAH1B1","platelet activating factor acetylhydrolase 1b regulatory subunit 1 [Source:HGNC Symbol;Acc:HGNC:8574]","ARRAYEXPRESS,ENSG"
"ENSG00000146070","PLA2G7","PLA2G7","phospholipase A2 group VII [Source:HGNC Symbol;Acc:HGNC:9040]","ARRAYEXPRESS,ENSG"
"ENSG00000126247","CAPNS1","CAPNS1","calpain small subunit 1 [Source:HGNC Symbol;Acc:HGNC:1481]","ARRAYEXPRESS,ENSG"
"ENSG00000162909","CAPN2","CAPN2","calpain 2 [Source:HGNC Symbol;Acc:HGNC:1479]","ARRAYEXPRESS,ENSG"
"ENSG00000079462","PAFAH1B3","PAFAH1B3","platelet activating factor acetylhydrolase 1b catalytic subunit 3 [Source:HGNC Symbol;Acc:HGNC:8576]","ARRAYEXPRESS,ENSG"
"ENSG00000173812","EIF1","EIF1","eukaryotic translation initiation factor 1 [Source:HGNC Symbol;Acc:HGNC:3249]","ARRAYEXPRESS,ENSG"
"ENSG00000173674","EIF1AX","EIF1AX","eukaryotic translation initiation factor 1A X-linked [Source:HGNC Symbol;Acc:HGNC:3250]","ARRAYEXPRESS,ENSG"
"ENSG00000100664","EIF5","EIF5","eukaryotic translation initiation factor 5 [Source:HGNC Symbol;Acc:HGNC:3299]","ARRAYEXPRESS,ENSG"
"ENSG00000168092","PAFAH1B2","PAFAH1B2","platelet activating factor acetylhydrolase 1b catalytic subunit 2 [Source:HGNC Symbol;Acc:HGNC:8575]","ARRAYEXPRESS,ENSG"
"ENSG00000247596","TWF2","TWF2","twinfilin actin binding protein 2 [Source:HGNC Symbol;Acc:HGNC:9621]","ARRAYEXPRESS,ENSG"
"ENSG00000138363","ATIC","ATIC","5-aminoimidazole-4-carboxamide ribonucleotide formyltransferase/IMP cyclohydrolase [Source:HGNC Symbol;Acc:HGNC:794]","ARRAYEXPRESS,ENSG"
"ENSG00000138629","UBL7","UBL7","ubiquitin like 7 [Source:HGNC Symbol;Acc:HGNC:28221]","ARRAYEXPRESS,ENSG"
"ENSG00000256812","CAPNS2","CAPNS2","calpain small subunit 2 [Source:HGNC Symbol;Acc:HGNC:16371]","ARRAYEXPRESS,ENSG"
"ENSG00000154814","OXNAD1","OXNAD1","oxidoreductase NAD binding domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25128]","ARRAYEXPRESS,ENSG"
"ENSG00000198692","EIF1AY","EIF1AY","eukaryotic translation initiation factor 1A Y-linked [Source:HGNC Symbol;Acc:HGNC:3252]","ARRAYEXPRESS,ENSG"
"ENSG00000147687","TATDN1","TATDN1","TatD DNase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:24220]","ARRAYEXPRESS,ENSG"
"ENSG00000184203","PPP1R2","PPP1R2","protein phosphatase 1 regulatory inhibitor subunit 2 [Source:HGNC Symbol;Acc:HGNC:9288]","ARRAYEXPRESS,ENSG"
"ENSG00000081721","DUSP12","DUSP12","dual specificity phosphatase 12 [Source:HGNC Symbol;Acc:HGNC:3067]","ARRAYEXPRESS,ENSG"
"ENSG00000154027","AK5","AK5","adenylate kinase 5 [Source:HGNC Symbol;Acc:HGNC:365]","ARRAYEXPRESS,ENSG"
"ENSG00000106682","EIF4H","EIF4H","eukaryotic translation initiation factor 4H [Source:HGNC Symbol;Acc:HGNC:12741]","ARRAYEXPRESS,ENSG"
"ENSG00000068079","IFI35","IFI35","interferon induced protein 35 [Source:HGNC Symbol;Acc:HGNC:5399]","ARRAYEXPRESS,ENSG"
"ENSG00000138801","PAPSS1","PAPSS1","3'-phosphoadenosine 5'-phosphosulfate synthase 1 [Source:HGNC Symbol;Acc:HGNC:8603]","ARRAYEXPRESS,ENSG"
"ENSG00000109814","UGDH","UGDH","UDP-glucose 6-dehydrogenase [Source:HGNC Symbol;Acc:HGNC:12525]","ARRAYEXPRESS,ENSG"
"ENSG00000163219","ARHGAP25","ARHGAP25","Rho GTPase activating protein 25 [Source:HGNC Symbol;Acc:HGNC:28951]","ARRAYEXPRESS,ENSG"
"ENSG00000241484","ARHGAP8","ARHGAP8","Rho GTPase activating protein 8 [Source:HGNC Symbol;Acc:HGNC:677]","ARRAYEXPRESS,ENSG"
"ENSG00000142973","CYP4B1","CYP4B1","cytochrome P450 family 4 subfamily B member 1 [Source:HGNC Symbol;Acc:HGNC:2644]","ARRAYEXPRESS,ENSG"
"ENSG00000070669","ASNS","ASNS","asparagine synthetase (glutamine-hydrolyzing) [Source:HGNC Symbol;Acc:HGNC:753]","ARRAYEXPRESS,ENSG"
"ENSG00000066583","ISOC1","ISOC1","isochorismatase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:24254]","ARRAYEXPRESS,ENSG"
"ENSG00000023318","ERP44","ERP44","endoplasmic reticulum protein 44 [Source:HGNC Symbol;Acc:HGNC:18311]","ARRAYEXPRESS,ENSG"
"ENSG00000178921","PFAS","PFAS","phosphoribosylformylglycinamidine synthase [Source:HGNC Symbol;Acc:HGNC:8863]","ARRAYEXPRESS,ENSG"
"ENSG00000011347","SYT7","SYT7","synaptotagmin 7 [Source:HGNC Symbol;Acc:HGNC:11514]","ARRAYEXPRESS,ENSG"
"ENSG00000100983","GSS","GSS","glutathione synthetase [Source:HGNC Symbol;Acc:HGNC:4624]","ARRAYEXPRESS,ENSG"
"ENSG00000112699","GMDS","GMDS","GDP-mannose 4,6-dehydratase [Source:HGNC Symbol;Acc:HGNC:4369]","ARRAYEXPRESS,ENSG"
"ENSG00000151224","MAT1A","MAT1A","methionine adenosyltransferase 1A [Source:HGNC Symbol;Acc:HGNC:6903]","ARRAYEXPRESS,ENSG"
"ENSG00000110921","MVK","MVK","mevalonate kinase [Source:HGNC Symbol;Acc:HGNC:7530]","ARRAYEXPRESS,ENSG"
"ENSG00000137509","PRCP","PRCP","prolylcarboxypeptidase [Source:HGNC Symbol;Acc:HGNC:9344]","ARRAYEXPRESS,ENSG"
"ENSG00000105254","TBCB","TBCB","tubulin folding cofactor B [Source:HGNC Symbol;Acc:HGNC:1989]","ARRAYEXPRESS,ENSG"
"ENSG00000141452","RMC1","RMC1","regulator of MON1-CCZ1 [Source:HGNC Symbol;Acc:HGNC:24326]","ARRAYEXPRESS,ENSG"
"ENSG00000131069","ACSS2","ACSS2","acyl-CoA synthetase short chain family member 2 [Source:HGNC Symbol;Acc:HGNC:15814]","ARRAYEXPRESS,ENSG"
"ENSG00000184465","WDR27","WDR27","WD repeat domain 27 [Source:HGNC Symbol;Acc:HGNC:21248]","ARRAYEXPRESS,ENSG"
"ENSG00000139344","AMDHD1","AMDHD1","amidohydrolase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:28577]","ARRAYEXPRESS,ENSG"
"ENSG00000121064","SCPEP1","SCPEP1","serine carboxypeptidase 1 [Source:HGNC Symbol;Acc:HGNC:29507]","ARRAYEXPRESS,ENSG"
"ENSG00000147471","PLPBP","PLPBP","pyridoxal phosphate binding protein [Source:HGNC Symbol;Acc:HGNC:9457]","ARRAYEXPRESS,ENSG"
"ENSG00000122735","DNAI1","DNAI1","dynein axonemal intermediate chain 1 [Source:HGNC Symbol;Acc:HGNC:2954]","ARRAYEXPRESS,ENSG"
"ENSG00000064666","CNN2","CNN2","calponin 2 [Source:HGNC Symbol;Acc:HGNC:2156]","ARRAYEXPRESS,ENSG"
"ENSG00000141371","CHCT1","CHCT1","CHD1 helical C-terminal domain containing 1 [Source:HGNC Symbol;Acc:HGNC:26990]","ARRAYEXPRESS,ENSG"
"ENSG00000198812","LRRC10","LRRC10","leucine rich repeat containing 10 [Source:HGNC Symbol;Acc:HGNC:20264]","ARRAYEXPRESS,ENSG"
"ENSG00000211460","TSN","TSN","translin [Source:HGNC Symbol;Acc:HGNC:12379]","ARRAYEXPRESS,ENSG"
"ENSG00000166166","TRMT61A","TRMT61A","tRNA methyltransferase 61A [Source:HGNC Symbol;Acc:HGNC:23790]","ARRAYEXPRESS,ENSG"
"ENSG00000028528","SNX1","SNX1","sorting nexin 1 [Source:HGNC Symbol;Acc:HGNC:11172]","ARRAYEXPRESS,ENSG"
"ENSG00000205302","SNX2","SNX2","sorting nexin 2 [Source:HGNC Symbol;Acc:HGNC:11173]","ARRAYEXPRESS,ENSG"
"ENSG00000177425","PAWR","PAWR","pro-apoptotic WT1 regulator [Source:HGNC Symbol;Acc:HGNC:8614]","ARRAYEXPRESS,ENSG"
"ENSG00000114520","SNX4","SNX4","sorting nexin 4 [Source:HGNC Symbol;Acc:HGNC:11175]","ARRAYEXPRESS,ENSG"
"ENSG00000129515","SNX6","SNX6","sorting nexin 6 [Source:HGNC Symbol;Acc:HGNC:14970]","ARRAYEXPRESS,ENSG"
"ENSG00000069329","VPS35","VPS35","VPS35 retromer complex component [Source:HGNC Symbol;Acc:HGNC:13487]","ARRAYEXPRESS,ENSG"
"ENSG00000130165","ELOF1","ELOF1","elongation factor 1 [Source:HGNC Symbol;Acc:HGNC:28691]","ARRAYEXPRESS,ENSG"
"ENSG00000185722","ANKFY1","ANKFY1","ankyrin repeat and FYVE domain containing 1 [Source:HGNC Symbol;Acc:HGNC:20763]","ARRAYEXPRESS,ENSG"
"ENSG00000164062","APEH","APEH","acylaminoacyl-peptide hydrolase [Source:HGNC Symbol;Acc:HGNC:586]","ARRAYEXPRESS,ENSG"
"ENSG00000111237","VPS29","VPS29","VPS29 retromer complex component [Source:HGNC Symbol;Acc:HGNC:14340]","ARRAYEXPRESS,ENSG"
"ENSG00000090432","MUL1","MUL1","mitochondrial E3 ubiquitin protein ligase 1 [Source:HGNC Symbol;Acc:HGNC:25762]","ARRAYEXPRESS,ENSG"
"ENSG00000110047","EHD1","EHD1","EH domain containing 1 [Source:HGNC Symbol;Acc:HGNC:3242]","ARRAYEXPRESS,ENSG"
"ENSG00000131381","RBSN","RBSN","rabenosyn, RAB effector [Source:HGNC Symbol;Acc:HGNC:20759]","ARRAYEXPRESS,ENSG"
"ENSG00000188493","C19orf54","C19orf54","chromosome 19 open reading frame 54 [Source:HGNC Symbol;Acc:HGNC:24758]","ARRAYEXPRESS,ENSG"
"ENSG00000172803","SNX32","SNX32","sorting nexin 32 [Source:HGNC Symbol;Acc:HGNC:26423]","ARRAYEXPRESS,ENSG"
"ENSG00000188732","FAM221A","FAM221A","family with sequence similarity 221 member A [Source:HGNC Symbol;Acc:HGNC:27977]","ARRAYEXPRESS,ENSG"
"ENSG00000159210","SNF8","SNF8","SNF8 subunit of ESCRT-II [Source:HGNC Symbol;Acc:HGNC:17028]","ARRAYEXPRESS,ENSG"
"ENSG00000131475","VPS25","VPS25","vacuolar protein sorting 25 homolog [Source:HGNC Symbol;Acc:HGNC:28122]","ARRAYEXPRESS,ENSG"
"ENSG00000131374","TBC1D5","TBC1D5","TBC1 domain family member 5 [Source:HGNC Symbol;Acc:HGNC:19166]","ARRAYEXPRESS,ENSG"
"ENSG00000145362","ANK2","ANK2","ankyrin 2 [Source:HGNC Symbol;Acc:HGNC:493]","ARRAYEXPRESS,ENSG"
"ENSG00000136830","NIBAN2","NIBAN2","niban apoptosis regulator 2 [Source:HGNC Symbol;Acc:HGNC:25282]","ARRAYEXPRESS,ENSG"
"ENSG00000162639","HENMT1","HENMT1","HEN methyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:26400]","ARRAYEXPRESS,ENSG"
"ENSG00000136631","VPS45","VPS45","vacuolar protein sorting 45 homolog [Source:HGNC Symbol;Acc:HGNC:14579]","ARRAYEXPRESS,ENSG"
"ENSG00000103966","EHD4","EHD4","EH domain containing 4 [Source:HGNC Symbol;Acc:HGNC:3245]","ARRAYEXPRESS,ENSG"
"ENSG00000089006","SNX5","SNX5","sorting nexin 5 [Source:HGNC Symbol;Acc:HGNC:14969]","ARRAYEXPRESS,ENSG"
"ENSG00000221978","CCNL2","CCNL2","cyclin L2 [Source:HGNC Symbol;Acc:HGNC:20570]","ARRAYEXPRESS,ENSG"
"ENSG00000122958","VPS26A","VPS26A","VPS26 retromer complex component A [Source:HGNC Symbol;Acc:HGNC:12711]","ARRAYEXPRESS,ENSG"
"ENSG00000013016","EHD3","EHD3","EH domain containing 3 [Source:HGNC Symbol;Acc:HGNC:3244]","ARRAYEXPRESS,ENSG"
"ENSG00000024422","EHD2","EHD2","EH domain containing 2 [Source:HGNC Symbol;Acc:HGNC:3243]","ARRAYEXPRESS,ENSG"
"ENSG00000049283","EPN3","EPN3","epsin 3 [Source:HGNC Symbol;Acc:HGNC:18235]","ARRAYEXPRESS,ENSG"
"ENSG00000116205","TCEANC2","TCEANC2","transcription elongation factor A N-terminal and central domain containing 2 [Source:HGNC Symbol;Acc:HGNC:26494]","ARRAYEXPRESS,ENSG"
"ENSG00000143401","ANP32E","ANP32E","acidic nuclear phosphoprotein 32 family member E [Source:HGNC Symbol;Acc:HGNC:16673]","ARRAYEXPRESS,ENSG"
"ENSG00000184307","ZDHHC23","ZDHHC23","zinc finger DHHC-type palmitoyltransferase 23 [Source:HGNC Symbol;Acc:HGNC:28654]","ARRAYEXPRESS,ENSG"
"ENSG00000176108","CHMP6","CHMP6","charged multivesicular body protein 6 [Source:HGNC Symbol;Acc:HGNC:25675]","ARRAYEXPRESS,ENSG"
"ENSG00000187954","ZFTRAF1","ZFTRAF1","zinc finger TRAF-type containing 1 [Source:HGNC Symbol;Acc:HGNC:17806]","ARRAYEXPRESS,ENSG"
"ENSG00000145214","DGKQ","DGKQ","diacylglycerol kinase theta [Source:HGNC Symbol;Acc:HGNC:2856]","ARRAYEXPRESS,ENSG"
"ENSG00000136100","VPS36","VPS36","vacuolar protein sorting 36 homolog [Source:HGNC Symbol;Acc:HGNC:20312]","ARRAYEXPRESS,ENSG"
"ENSG00000161594","KLHL10","KLHL10","kelch like family member 10 [Source:HGNC Symbol;Acc:HGNC:18829]","ARRAYEXPRESS,ENSG"
"ENSG00000110911","SLC11A2","SLC11A2","solute carrier family 11 member 2 [Source:HGNC Symbol;Acc:HGNC:10908]","ARRAYEXPRESS,ENSG"
"ENSG00000148158","SNX30","SNX30","sorting nexin family member 30 [Source:HGNC Symbol;Acc:HGNC:23685]","ARRAYEXPRESS,ENSG"
"ENSG00000085449","WDFY1","WDFY1","WD repeat and FYVE domain containing 1 [Source:HGNC Symbol;Acc:HGNC:20451]","ARRAYEXPRESS,ENSG"
"ENSG00000105186","ANKRD27","ANKRD27","ankyrin repeat domain 27 [Source:HGNC Symbol;Acc:HGNC:25310]","ARRAYEXPRESS,ENSG"
"ENSG00000119321","FKBP15","FKBP15","FKBP prolyl isomerase family member 15 [Source:HGNC Symbol;Acc:HGNC:23397]","ARRAYEXPRESS,ENSG"
"ENSG00000100170","SLC5A1","SLC5A1","solute carrier family 5 member 1 [Source:HGNC Symbol;Acc:HGNC:11036]","ARRAYEXPRESS,ENSG"
"ENSG00000151502","VPS26B","VPS26B","VPS26 retromer complex component B [Source:HGNC Symbol;Acc:HGNC:28119]","ARRAYEXPRESS,ENSG"
